,d,K,norm,sigma,n,trial,loc_median,scale_iqr,skew_quantile,loc_mle,scale_mle,kappa_mle
36719,16.0,-0.5,0.01,1.0,8.0,9.0,0.0,0.08440645784139633,-1.0,0.003403450563827976,0.08126846589253894,2.6078627537864136
36720,16.0,-0.5,0.01,1.0,16.0,0.0,-0.012204882688820362,0.07531937956809998,-0.6759165367849234,0.017461568282041505,0.07017010865083458,2.3082116484386233
36721,16.0,-0.5,0.01,1.0,16.0,1.0,-0.017495593056082726,0.1040211170911789,-0.6636145900885279,1.1885459214981786e-07,0.0850238704567862,1.8240001940097708
36722,16.0,-0.5,0.01,1.0,16.0,2.0,-0.014365146867930889,0.08721867203712463,-0.6705946895908628,0.008429135877912303,0.07755524396450494,2.022598019462854
36723,16.0,-0.5,0.01,1.0,16.0,3.0,-0.016480980440974236,0.09646959602832794,-0.6583176229713938,0.002551986068252169,0.08422948081645039,1.9254062022881773
36724,16.0,-0.5,0.01,1.0,16.0,4.0,-0.012959839776158333,0.07133826613426208,-0.6366651313961771,2.951795040545121e-08,0.063308765782052,1.8015777965934876
36725,16.0,-0.5,0.01,1.0,16.0,5.0,-0.011749996803700924,0.06824927777051926,-0.65567410564522,0.005688325761163184,0.06451005879035768,1.9945057887462785
36726,16.0,-0.5,0.01,1.0,16.0,6.0,-0.011179138906300068,0.07724104821681976,-0.7105389125502382,0.014475791693789694,0.06272831212638007,2.3323067871720746
36727,16.0,-0.5,0.01,1.0,16.0,7.0,-0.013245264999568462,0.09356691688299179,-0.7168814482552192,0.001492938751301368,0.07283601652788324,1.8995020549749966
36728,16.0,-0.5,0.01,1.0,16.0,8.0,-0.011635076254606247,0.07164554297924042,-0.6752044643453241,0.011588388322806904,0.07203682156702995,2.1687582160150374
36729,16.0,-0.5,0.01,1.0,16.0,9.0,-0.013179969042539597,0.077242411673069,-0.6587375055474901,0.013832497739967167,0.07349884962012937,2.204536111642287
36730,16.0,-0.5,0.01,1.0,32.0,0.0,-0.02369760349392891,0.08600042341277003,-0.3226582416609151,0.00786939200387021,0.06773271040917088,1.7817426180932037
36731,16.0,-0.5,0.01,1.0,32.0,1.0,-0.0198215302079916,0.07605287921614945,-0.3503188016601369,0.007372643006077444,0.059223497370619604,1.7934457304438016
36732,16.0,-0.5,0.01,1.0,32.0,2.0,-0.017800597473978996,0.07108607655391097,-0.38040062536083125,0.0074032165956260075,0.054520866131635676,1.8203818594837182
36733,16.0,-0.5,0.01,1.0,32.0,3.0,-0.01714310422539711,0.06626066449098289,-0.35512344403373014,0.015068343436989165,0.05467195622887845,2.0617144652479493
36734,16.0,-0.5,0.01,1.0,32.0,4.0,-0.01933322474360466,0.07548672403208911,-0.36462590022335656,0.0063568010452000265,0.05663361230822345,1.7739591428195662
36735,16.0,-0.5,0.01,1.0,32.0,5.0,-0.020357729867100716,0.07851939788088202,-0.3588583069548998,0.006957079811524007,0.05950538258726164,1.7808903231228383
36736,16.0,-0.5,0.01,1.0,32.0,6.0,-0.020944425836205482,0.0813742532627657,-0.36640731536532556,0.0049278350097882485,0.05995571428677402,1.7340042716031723
36737,16.0,-0.5,0.01,1.0,32.0,7.0,-0.02089415304362774,0.08472018700558692,-0.3901279214270866,0.009112194026209995,0.06233947540831471,1.827222576939906
36738,16.0,-0.5,0.01,1.0,32.0,8.0,-0.01976214535534382,0.08267870708368719,-0.41547073937498635,0.009713604464162036,0.05872937854297372,1.8728368927646097
36739,16.0,-0.5,0.01,1.0,32.0,9.0,-0.024558842182159424,0.09212982503231615,-0.34026567821206644,0.00665201922743117,0.07140011721519324,1.749202446677944
36740,16.0,-0.5,0.01,1.0,64.0,0.0,-0.022679125890135765,0.07824348984286189,-0.18130433086448836,0.00274928260493394,0.05297959410552407,1.576880088250304
36741,16.0,-0.5,0.01,1.0,64.0,1.0,-0.024770023301243782,0.0859836342278868,-0.1838828745966961,5.169845058582479e-08,0.05549673922678261,1.4911884758245635
36742,16.0,-0.5,0.01,1.0,64.0,2.0,-0.02136816829442978,0.07407958479598165,-0.18640882221374191,7.820372370233034e-07,0.04957614280530792,1.5154659686082161
36743,16.0,-0.5,0.01,1.0,64.0,3.0,-0.0210210382938385,0.07274562143720686,-0.18040482420204335,0.004461313492719653,0.05087651498872972,1.6200906070707588
36744,16.0,-0.5,0.01,1.0,64.0,4.0,-0.022280575707554817,0.07721808250062168,-0.18504026630384227,3.633793178172891e-07,0.05186955072259812,1.5112378530059671
36745,16.0,-0.5,0.01,1.0,64.0,5.0,-0.022326935082674026,0.07898832159116864,-0.2026257582049756,0.005080881940945159,0.0522502157858727,1.6295362344560629
36746,16.0,-0.5,0.01,1.0,64.0,6.0,-0.02160891331732273,0.07432211725972593,-0.17910394603084293,0.003760403837198986,0.051791382953885814,1.6041669383127461
36747,16.0,-0.5,0.01,1.0,64.0,7.0,-0.021226029843091965,0.07341582933440804,-0.1801871520507199,3.488278852329977e-07,0.04933363386158225,1.5135729500735164
36748,16.0,-0.5,0.01,1.0,64.0,8.0,-0.024151571094989777,0.08354395837523043,-0.18467215669655046,0.0036621315613828967,0.056754870368763755,1.5908392364103392
36749,16.0,-0.5,0.01,1.0,64.0,9.0,-0.021860044449567795,0.07575572421774268,-0.1835855286210714,0.006315730088173103,0.05229477398186429,1.6625591860471816
36750,16.0,-0.5,0.1,0.0625,4.0,0.0,0.0,0.3181457221508026,-1.0,2.298005465540436e-09,0.09588378300958984,2.9471467988268634
36751,16.0,-0.5,0.1,0.0625,4.0,1.0,0.0,0.07360175997018814,-1.0,2.0254583012094328e-08,0.07877452300580368,3.6593951662664708
36752,16.0,-0.5,0.1,0.0625,4.0,2.0,0.0,0.3987061083316803,-1.0,1.0065522268467813e-08,0.08200305462789123,3.450281457610033
36753,16.0,-0.5,0.1,0.0625,4.0,3.0,0.0,0.4301406443119049,-1.0,1.031492312566889e-08,0.07217473194863616,3.6944508080960228
36754,16.0,-0.5,0.1,0.0625,4.0,4.0,0.0,0.20689667761325836,-1.0,1.0861185542432385e-08,0.1121736970431971,2.7500871300574863
36755,16.0,-0.5,0.1,0.0625,4.0,5.0,0.0,0.22569017112255096,-1.0,9.257039015105804e-09,0.05794412481741746,4.321303763188174
36756,16.0,-0.5,0.1,0.0625,4.0,6.0,0.0,0.1470944881439209,-1.0,1.796662939662641e-08,0.08804355974257337,3.0160090471446073
36757,16.0,-0.5,0.1,0.0625,4.0,7.0,0.0,0.339779257774353,-1.0,1.4165138821629171e-08,0.07382020759478598,3.642969793481863
36758,16.0,-0.5,0.1,0.0625,4.0,8.0,0.0,0.04417911171913147,-1.0,0.008498205473190867,0.0022574943784235534,105.08174058475203
36759,16.0,-0.5,0.1,0.0625,4.0,9.0,0.0,0.0934102013707161,-1.0,1.6027005235848708e-08,0.07206535714973866,3.726759000448661
36760,16.0,-0.5,0.1,0.0625,8.0,0.0,0.0,0.17303937673568726,-1.0,2.250260776188422e-08,0.11355636031796716,1.9594149585659981
36761,16.0,-0.5,0.1,0.0625,8.0,1.0,0.0,0.24603061378002167,-1.0,3.4969073092394487e-08,0.10779181863826728,2.033668936030418
36762,16.0,-0.5,0.1,0.0625,8.0,2.0,0.0,0.2528497278690338,-1.0,2.647863428359243e-09,0.13521698929425807,1.916025358920623
36763,16.0,-0.5,0.1,0.0625,8.0,3.0,0.0,0.18029899895191193,-1.0,5.0312254665450735e-09,0.11187064458618641,2.099356004270053
36764,16.0,-0.5,0.1,0.0625,8.0,4.0,0.0,0.17543308436870575,-1.0,5.936343265246848e-09,0.11090181507523297,2.0122840307018697
36765,16.0,-0.5,0.1,0.0625,8.0,5.0,0.0,0.12889251112937927,-1.0,1.5837338108268122e-08,0.09433804155948369,2.0041561084469035
36766,16.0,-0.5,0.1,0.0625,8.0,6.0,0.0,0.20458956062793732,-1.0,2.898812812201652e-08,0.125806176292601,1.998046274823321
36767,16.0,-0.5,0.1,0.0625,8.0,7.0,0.0,0.3042283281683922,-1.0,-1.4134025793811535e-09,0.1550749327809758,1.820851744779761
36768,16.0,-0.5,0.1,0.0625,8.0,8.0,0.0,0.1610681116580963,-1.0,1.9585889755419576e-08,0.10272188230731305,2.2246438133698074
36769,16.0,-0.5,0.1,0.0625,8.0,9.0,0.0,0.22365562617778778,-1.0,4.781134435951759e-09,0.12378416627764804,1.871770385534807
36770,16.0,-0.5,0.1,0.0625,16.0,0.0,-0.022687295451760292,0.14251117408275604,-0.6816067849025536,2.0202856372996387e-08,0.09867073226493583,1.6696901197601939
36771,16.0,-0.5,0.1,0.0625,16.0,1.0,-0.02523033507168293,0.15844900906085968,-0.681533696913282,2.139617500496609e-08,0.10517203035144651,1.6716405537503576
36772,16.0,-0.5,0.1,0.0625,16.0,2.0,-0.027959857136011124,0.15679240226745605,-0.6433518878253134,1.1945842135616764e-08,0.10961027077318553,1.651774300722773
36773,16.0,-0.5,0.1,0.0625,16.0,3.0,-0.0294030774384737,0.18924902379512787,-0.6892657425773134,2.0122812040689908e-08,0.12021339445103289,1.6117771123404323
36774,16.0,-0.5,0.1,0.0625,16.0,4.0,-0.028922773897647858,0.1654956340789795,-0.6504708531000275,4.335806440158374e-09,0.11166232624711483,1.6374022810362867
36775,16.0,-0.5,0.1,0.0625,16.0,5.0,-0.02217535302042961,0.1544315218925476,-0.7128131258609357,1.2272863191446684e-08,0.11117331513278948,1.7000868913904235
36776,16.0,-0.5,0.1,0.0625,16.0,6.0,-0.02632668986916542,0.16062678396701813,-0.6722004983356805,4.090886223391325e-09,0.10361128676247362,1.6649081024106203
36777,16.0,-0.5,0.1,0.0625,16.0,7.0,-0.02745741978287697,0.16499808430671692,-0.6671789263706112,4.181820307391737e-09,0.11085018893806417,1.6525632949243496
36778,16.0,-0.5,0.1,0.0625,16.0,8.0,-0.027849547564983368,0.16908536851406097,-0.6705859553700245,2.4321438916181617e-11,0.10954703042215816,1.6333277033835327
36779,16.0,-0.5,0.1,0.0625,16.0,9.0,-0.026854772120714188,0.16578824818134308,-0.6760352749328794,1.164583537647033e-08,0.10500955237482335,1.647139384776656
36780,16.0,-0.5,0.1,0.0625,32.0,0.0,-0.041577380150556564,0.16438581701368093,-0.370778775278461,6.292724706728921e-09,0.100579719990878,1.5153872332392717
36781,16.0,-0.5,0.1,0.0625,32.0,1.0,-0.03996656462550163,0.152074393350631,-0.34819527383339993,9.637067629087251e-09,0.10029968247878515,1.5115747024033137
36782,16.0,-0.5,0.1,0.0625,32.0,2.0,-0.044589027762413025,0.16168157430365682,-0.3183391974028565,9.683255142571584e-06,0.10328776019020333,1.5019936152111737
36783,16.0,-0.5,0.1,0.0625,32.0,3.0,-0.043299946933984756,0.16779326321557164,-0.3623276865768569,7.669865784473842e-08,0.10680640861937915,1.5286614930056426
36784,16.0,-0.5,0.1,0.0625,32.0,4.0,-0.04210544005036354,0.1576806411612779,-0.33808060800067363,2.4544391422609034e-09,0.10134840385921451,1.5029528573613415
36785,16.0,-0.5,0.1,0.0625,32.0,5.0,-0.04318888112902641,0.16599854128435254,-0.359481731039683,1.3923571068677092e-07,0.10945308587878397,1.5146484430910987
36786,16.0,-0.5,0.1,0.0625,32.0,6.0,-0.042377643287181854,0.15557310823351145,-0.3246812079830799,6.302908658649424e-09,0.09810974826578657,1.4887734138954893
36787,16.0,-0.5,0.1,0.0625,32.0,7.0,-0.04427185654640198,0.1697280325461179,-0.3562015850805058,-4.09197798766599e-10,0.11189047628785188,1.5133661112921837
36788,16.0,-0.5,0.1,0.0625,32.0,8.0,-0.0395515002310276,0.15500492765568197,-0.36283451752366286,1.4431774424728142e-08,0.10095811269874361,1.533450751188993
36789,16.0,-0.5,0.1,0.0625,32.0,9.0,-0.04153287038207054,0.1603321770671755,-0.3635772839416475,2.876722593170998e-08,0.1053616516473394,1.545962222989819
36790,16.0,-0.5,0.1,0.0625,64.0,0.0,-0.05169093608856201,0.17838233383372426,-0.17645843328432745,1.3742064303785541e-08,0.10766970738859599,1.433693710833516
36791,16.0,-0.5,0.1,0.0625,64.0,1.0,-0.047078344970941544,0.16077505983412266,-0.1656226145276675,4.726505642909751e-09,0.09748397395600936,1.4360352588181022
36792,16.0,-0.5,0.1,0.0625,64.0,2.0,-0.045370571315288544,0.15600126655772328,-0.1765614911826751,6.435783600342855e-08,0.09492309019001133,1.4353412152470657
36793,16.0,-0.5,0.1,0.0625,64.0,3.0,-0.04143340140581131,0.14190757740288973,-0.17290847095427267,6.781054237784302e-10,0.08513274417097284,1.42442351006815
36794,16.0,-0.5,0.1,0.0625,64.0,4.0,-0.048680223524570465,0.16610095789656043,-0.16356773109915215,5.375940614432545e-09,0.10092730447696868,1.4222381147904342
36795,16.0,-0.5,0.1,0.0625,64.0,5.0,-0.04266034811735153,0.14759718719869852,-0.18079788518609388,2.8897068945642213e-08,0.08904548362470979,1.4353387038457912
36796,16.0,-0.5,0.1,0.0625,64.0,6.0,-0.04807807132601738,0.1654406706802547,-0.1761098207480113,4.310587099668429e-08,0.1011527963119975,1.448032604363776
36797,16.0,-0.5,0.1,0.0625,64.0,7.0,-0.05141667649149895,0.1821108292788267,-0.2022759904272074,3.4551297781868845e-08,0.1080918945469454,1.4560347086659196
36798,16.0,-0.5,0.1,0.0625,64.0,8.0,-0.04641284421086311,0.15967392828315496,-0.1732574155253259,7.869360391023249e-09,0.09886785969305315,1.447094063413576
36799,16.0,-0.5,0.1,0.0625,64.0,9.0,-0.046626195311546326,0.15896211564540863,-0.16791339743359598,6.149695934449435e-09,0.09826320783230924,1.4445512379801286
36800,16.0,-0.5,0.1,0.125,4.0,0.0,0.0,0.10021727532148361,-1.0,2.0259524618547872e-08,0.07715633919036569,3.228907831403988
36801,16.0,-0.5,0.1,0.125,4.0,1.0,0.0,0.19192682206630707,-1.0,6.691761208924043e-10,0.11258003578358705,2.6221351571063334
36802,16.0,-0.5,0.1,0.125,4.0,2.0,0.0,0.32194197177886963,-1.0,4.787803630879668e-11,0.082497236323317,3.267698138835045
36803,16.0,-0.5,0.1,0.125,4.0,3.0,0.0,0.06114272028207779,-1.0,1.3477650743804302e-08,0.060120118809962014,4.031111362455929
36804,16.0,-0.5,0.1,0.125,4.0,4.0,0.0,0.10759814828634262,-1.0,1.4109646788509798e-08,0.05856951256082889,4.412431740581264
36805,16.0,-0.5,0.1,0.125,4.0,5.0,0.0,0.16491152346134186,-1.0,1.1214723935837707e-10,0.11406308896827147,2.723892957059043
36806,16.0,-0.5,0.1,0.125,4.0,6.0,0.0,0.16156581044197083,-1.0,1.4380216166826193e-08,0.058108927858481665,4.129009488817987
36807,16.0,-0.5,0.1,0.125,4.0,7.0,0.0,0.14337895810604095,-1.0,9.016173413920826e-09,0.05065465933684405,3.938820323754382
36808,16.0,-0.5,0.1,0.125,4.0,8.0,0.0,0.08463789522647858,-1.0,1.8308239470761474e-08,0.05697377282662906,4.265083597330623
36809,16.0,-0.5,0.1,0.125,4.0,9.0,0.0,0.24570590257644653,-1.0,3.1370581150432825e-09,0.09853955037550369,2.923658491375746
36810,16.0,-0.5,0.1,0.125,8.0,0.0,0.0,0.13853532075881958,-1.0,7.252840635641443e-10,0.09727811062087938,2.077783763694269
36811,16.0,-0.5,0.1,0.125,8.0,1.0,0.0,0.21223409473896027,-1.0,3.5620498252717525e-10,0.12001582030677146,1.9970835061692074
36812,16.0,-0.5,0.1,0.125,8.0,2.0,0.0,0.1321047991514206,-1.0,5.6641085538590943e-08,0.08936047211662664,2.0672303135553145
36813,16.0,-0.5,0.1,0.125,8.0,3.0,0.0,0.14659374952316284,-1.0,2.120107248565963e-08,0.09855439406950389,2.081285204916557
36814,16.0,-0.5,0.1,0.125,8.0,4.0,0.0,0.1907186508178711,-1.0,1.412245021368624e-08,0.10925361163327096,2.0372434266083532
36815,16.0,-0.5,0.1,0.125,8.0,5.0,0.0,0.2217828929424286,-1.0,7.175506163370188e-09,0.13766385026817818,1.9006165352146187
36816,16.0,-0.5,0.1,0.125,8.0,6.0,0.0,0.15958787500858307,-1.0,1.1407982339727641e-08,0.09333178189716798,2.0569735025827685
36817,16.0,-0.5,0.1,0.125,8.0,7.0,0.0,0.19798332452774048,-1.0,2.9331986812763757e-09,0.12429295255730807,2.034086717152494
36818,16.0,-0.5,0.1,0.125,8.0,8.0,0.0,0.18286040425300598,-1.0,-1.1767376754568253e-09,0.11999846655874348,1.976651983340611
36819,16.0,-0.5,0.1,0.125,8.0,9.0,0.0,0.18283188343048096,-1.0,3.127723056826998e-08,0.11429119778977459,2.1740420534608615
36820,16.0,-0.5,0.1,0.125,16.0,0.0,-0.024923212826251984,0.1608477085828781,-0.6901017360354861,6.067585480888934e-09,0.10745456443207854,1.6671173485782194
36821,16.0,-0.5,0.1,0.125,16.0,1.0,-0.02678685076534748,0.1633603274822235,-0.67205194580352,2.0408322721698107e-08,0.11379854861178049,1.6811401760625366
36822,16.0,-0.5,0.1,0.125,16.0,2.0,-0.028371188789606094,0.1681280881166458,-0.6625050685174936,7.432140554603334e-09,0.11768304491253845,1.7268454934966635
36823,16.0,-0.5,0.1,0.125,16.0,3.0,-0.027814241126179695,0.15163667500019073,-0.6331462540161249,9.216938459714955e-09,0.11014128108380739,1.697434575415055
36824,16.0,-0.5,0.1,0.125,16.0,4.0,-0.024229520931839943,0.14407877624034882,-0.6636628716026735,1.2361762467944687e-08,0.09456295189693022,1.6609276036375435
36825,16.0,-0.5,0.1,0.125,16.0,5.0,-0.023052241653203964,0.16540144383907318,-0.7212570686428521,2.84723819894786e-08,0.10525491516455576,1.679242543753845
36826,16.0,-0.5,0.1,0.125,16.0,6.0,-0.024475203827023506,0.1744796633720398,-0.7194492085322807,2.693980292340522e-08,0.11429851359630708,1.707626511185619
36827,16.0,-0.5,0.1,0.125,16.0,7.0,-0.02511676214635372,0.14695362746715546,-0.6581675106731559,9.905222210536653e-09,0.10000916224750528,1.6780868521229242
36828,16.0,-0.5,0.1,0.125,16.0,8.0,-0.024542536586523056,0.1691562980413437,-0.7098241464172432,2.0448035906712295e-08,0.1174688379434802,1.6912716481781969
36829,16.0,-0.5,0.1,0.125,16.0,9.0,-0.027930080890655518,0.16755762696266174,-0.6666211929955369,1.492291247484544e-08,0.11245982068009724,1.681968083679648
36830,16.0,-0.5,0.1,0.125,32.0,0.0,-0.04340662807226181,0.16570625267922878,-0.3460899815650051,1.4994540839407346e-09,0.10745568201554942,1.5016934817149394
36831,16.0,-0.5,0.1,0.125,32.0,1.0,-0.03851451352238655,0.1484859825577587,-0.3577011581002844,3.734184366629001e-09,0.09666891774494193,1.5219248674383108
36832,16.0,-0.5,0.1,0.125,32.0,2.0,-0.038295596837997437,0.14450892875902355,-0.3448717844052881,2.0673609431765927e-08,0.0946775116185107,1.5145062251046912
36833,16.0,-0.5,0.1,0.125,32.0,3.0,-0.046553835272789,0.17712748842313886,-0.347171900948052,6.732618481513601e-09,0.11344956987418554,1.5424421537656192
36834,16.0,-0.5,0.1,0.125,32.0,4.0,-0.037981949746608734,0.14344482845626771,-0.3402105550190068,1.3214086930433321e-08,0.09351956476435105,1.5233440625797616
36835,16.0,-0.5,0.1,0.125,32.0,5.0,-0.04726094752550125,0.1766502889804542,-0.33717808039716357,6.605639281652767e-09,0.11410092190446405,1.501111616236964
36836,16.0,-0.5,0.1,0.125,32.0,6.0,-0.03797490522265434,0.15013035689480603,-0.3756505814045575,6.655431055971246e-08,0.09614211705875506,1.5287450103887736
36837,16.0,-0.5,0.1,0.125,32.0,7.0,-0.04390176013112068,0.16838970384560525,-0.3572476068209452,1.3072828537258811e-08,0.10627066721457096,1.5291383339590996
36838,16.0,-0.5,0.1,0.125,32.0,8.0,-0.04240681603550911,0.1592063505668193,-0.34118911393031026,6.768650593019777e-09,0.10008337724456892,1.5115634720176754
36839,16.0,-0.5,0.1,0.125,32.0,9.0,-0.033732786774635315,0.13337012473493814,-0.3737923726323649,1.9313938931334557e-08,0.08458897853538401,1.5359916496993238
36840,16.0,-0.5,0.1,0.125,64.0,0.0,-0.04313278570771217,0.1486912602558732,-0.17711596540124308,5.630602141891809e-09,0.08981635794324624,1.4385407755289388
36841,16.0,-0.5,0.1,0.125,64.0,1.0,-0.04584318399429321,0.15869450755417347,-0.18145245926672504,1.425490451460269e-09,0.09778658673256937,1.4548304635381175
36842,16.0,-0.5,0.1,0.125,64.0,2.0,-0.03772774711251259,0.12835829937830567,-0.16228957456797452,5.139673487565267e-09,0.0786860845992591,1.4291355246717603
36843,16.0,-0.5,0.1,0.125,64.0,3.0,-0.038148678839206696,0.13099920935928822,-0.17496717779048143,3.3190918367244718e-09,0.08003165946372848,1.4461903593506364
36844,16.0,-0.5,0.1,0.125,64.0,4.0,-0.04354967176914215,0.1494399975053966,-0.17665908530566865,1.2327482469346842e-08,0.09016276524731118,1.440099727480287
36845,16.0,-0.5,0.1,0.125,64.0,5.0,-0.044219132512807846,0.1500239004381001,-0.1633986719959753,4.589378871428533e-09,0.0922012217350871,1.4347584879590887
36846,16.0,-0.5,0.1,0.125,64.0,6.0,-0.04595321789383888,0.15800275979563594,-0.1697900867707223,4.410557236530249e-09,0.09688657894816664,1.4402496941876293
36847,16.0,-0.5,0.1,0.125,64.0,7.0,-0.0382196307182312,0.13343897089362144,-0.19135345189864664,1.6299013449765139e-09,0.0801660008771872,1.4456729398967756
36848,16.0,-0.5,0.1,0.125,64.0,8.0,-0.04482841491699219,0.15423062210902572,-0.17625444736362275,1.891533885409539e-09,0.0941991321745699,1.4501245997805192
36849,16.0,-0.5,0.1,0.125,64.0,9.0,-0.045582372695207596,0.1601116620004177,-0.19655831514856323,3.330351960372584e-08,0.0966504402476943,1.4487335286580767
36850,16.0,-0.5,0.1,0.25,4.0,0.0,0.0,0.42141763120889664,-1.0,1.0471715961958642e-08,0.1208927669407592,2.5058525449621505
36851,16.0,-0.5,0.1,0.25,4.0,1.0,0.0,0.23735156655311584,-1.0,-4.1233374076624767e-10,0.09639946945223221,2.6543114772667016
36852,16.0,-0.5,0.1,0.25,4.0,2.0,0.0,0.15020331740379333,-1.0,7.599725474378294e-09,0.10967979228791364,2.8973622005253983
36853,16.0,-0.5,0.1,0.25,4.0,3.0,0.0,0.07172475755214691,-1.0,1.1781285804920872e-07,0.07118577175219082,4.034646423350543
36854,16.0,-0.5,0.1,0.25,4.0,4.0,0.0,0.2166120409965515,-1.0,7.120234084848189e-09,0.0987768447571308,2.854627175358289
36855,16.0,-0.5,0.1,0.25,4.0,5.0,0.0,0.25665009021759033,-1.0,1.94366665386194e-08,0.08243390615864304,3.320524693610549
36856,16.0,-0.5,0.1,0.25,4.0,6.0,0.0,0.0908609926700592,-1.0,2.5492279400122036e-08,0.0780548641383158,3.7084130557510315
36857,16.0,-0.5,0.1,0.25,4.0,7.0,0.0,0.3040776252746582,-1.0,6.903849686245938e-09,0.11626138247694467,2.5092205371203136
36858,16.0,-0.5,0.1,0.25,4.0,8.0,0.0,0.3282913863658905,-1.0,1.852230167763801e-08,0.05563835676872634,4.681185364387952
36859,16.0,-0.5,0.1,0.25,4.0,9.0,0.0,0.10189992189407349,-1.0,1.359884237503121e-08,0.06355409726763589,3.255873195552554
36860,16.0,-0.5,0.1,0.25,8.0,0.0,0.0,0.14871558547019958,-1.0,2.0033250751830975e-08,0.07825374237137771,2.3106417219826954
36861,16.0,-0.5,0.1,0.25,8.0,1.0,0.0,0.15745803713798523,-1.0,3.5684522934276896e-08,0.10418975751909637,2.2278244966868463
36862,16.0,-0.5,0.1,0.25,8.0,2.0,0.0,0.197551891207695,-1.0,2.8794016874108962e-08,0.12875623313492357,1.999457439750442
36863,16.0,-0.5,0.1,0.25,8.0,3.0,0.0,0.1878526657819748,-1.0,1.978316279151644e-08,0.11940299605946735,1.9556880292326249
36864,16.0,-0.5,0.1,0.25,8.0,4.0,0.0,0.18587295711040497,-1.0,8.656336373128281e-09,0.11505312862148626,2.0382185004945974
36865,16.0,-0.5,0.1,0.25,8.0,5.0,0.0,0.22719326615333557,-1.0,4.5616009792525566e-08,0.12167358200054405,2.0464573157746866
36866,16.0,-0.5,0.1,0.25,8.0,6.0,0.0,0.10299278795719147,-1.0,1.876292281143414e-08,0.0854305742402093,2.190828345360588
36867,16.0,-0.5,0.1,0.25,8.0,7.0,0.0,0.22556009888648987,-1.0,1.822070143721431e-08,0.10928123896566769,1.9829547275903594
36868,16.0,-0.5,0.1,0.25,8.0,8.0,0.0,0.17851772904396057,-1.0,5.275653633707126e-09,0.10991135647094835,2.021139745702114
36869,16.0,-0.5,0.1,0.25,8.0,9.0,0.0,0.1701839417219162,-1.0,6.7123496393727075e-09,0.10349505776534593,2.117990373589368
36870,16.0,-0.5,0.1,0.25,16.0,0.0,-0.023126138374209404,0.13936077058315277,-0.6681112155531507,5.060890069394649e-09,0.11094798608924883,1.7694790610141853
36871,16.0,-0.5,0.1,0.25,16.0,1.0,-0.022759409621357918,0.14862194657325745,-0.6937274723401695,5.067603921030864e-09,0.09870617509583966,1.722483102401969
36872,16.0,-0.5,0.1,0.25,16.0,2.0,-0.023409299552440643,0.1332237720489502,-0.6485717347225478,1.5992464736336618e-09,0.09342338596056488,1.714595161056229
36873,16.0,-0.5,0.1,0.25,16.0,3.0,-0.01941937766969204,0.1266387403011322,-0.6933106311146966,2.435335789841084e-08,0.09117024805439605,1.731722275152602
36874,16.0,-0.5,0.1,0.25,16.0,4.0,-0.02282596379518509,0.13745899498462677,-0.6678869389705939,1.2778140725438913e-08,0.10073670443659433,1.6998634171932607
36875,16.0,-0.5,0.1,0.25,16.0,5.0,-0.021479178220033646,0.1277676373720169,-0.6637774844737339,1.2602266634784392e-08,0.09846848270834721,1.708471146120742
36876,16.0,-0.5,0.1,0.25,16.0,6.0,-0.022234341129660606,0.13885630667209625,-0.6797503597417993,2.1522229270133404e-08,0.08931971794373916,1.6984257642036127
36877,16.0,-0.5,0.1,0.25,16.0,7.0,-0.023419871926307678,0.14638908207416534,-0.6800325325567322,1.757717054120322e-08,0.11152392339258525,1.7256204614458066
36878,16.0,-0.5,0.1,0.25,16.0,8.0,-0.019266631454229355,0.1153206154704094,-0.665859718565705,4.9884527799488145e-09,0.08487755494493232,1.7510562008864454
36879,16.0,-0.5,0.1,0.25,16.0,9.0,-0.017505230382084846,0.13058088719844818,-0.7318867905150382,7.257512130458103e-09,0.0892241712410752,1.7138754080827563
36880,16.0,-0.5,0.1,0.25,32.0,0.0,-0.04081627354025841,0.1562148635275662,-0.34778542861198164,4.2173992041795704e-08,0.10688617472104037,1.5635868237952883
36881,16.0,-0.5,0.1,0.25,32.0,1.0,-0.03172941133379936,0.11818233574740589,-0.32223019601397523,4.6340053495798557e-08,0.08142608782289062,1.541345911707758
36882,16.0,-0.5,0.1,0.25,32.0,2.0,-0.031336065381765366,0.11871660454198718,-0.3521760267896576,1.3166491624247918e-08,0.08148389683456365,1.5275590232413725
36883,16.0,-0.5,0.1,0.25,32.0,3.0,-0.03317782282829285,0.12159824767149985,-0.32513916709270085,2.361356284819189e-08,0.0818093680433793,1.5231028148329084
36884,16.0,-0.5,0.1,0.25,32.0,4.0,-0.030992746353149414,0.11531158769503236,-0.33000937621594084,2.143425505313199e-08,0.08492821830781438,1.581027655810384
36885,16.0,-0.5,0.1,0.25,32.0,5.0,-0.038770150393247604,0.15153867867775261,-0.361057666558226,5.9527968669858515e-08,0.09960918509414553,1.5374947742722824
36886,16.0,-0.5,0.1,0.25,32.0,6.0,-0.03595921769738197,0.13439344079233706,-0.344657213973002,6.550821712866592e-09,0.09368396187012297,1.5718127451523158
36887,16.0,-0.5,0.1,0.25,32.0,7.0,-0.034244243055582047,0.13030302594415843,-0.3482319876019757,7.807028581409397e-08,0.08627856899021966,1.5334195588422725
36888,16.0,-0.5,0.1,0.25,32.0,8.0,-0.03365708515048027,0.12524478056002408,-0.33974285333341114,2.503955367522928e-08,0.08184820786449978,1.521217472508003
